XE,YE,ZE,Num_Solutions
0.20188349391820373,0.051900516588527776,0.13718004892673524,4
0.25261436630716394,0.0771357742544012,0.2254926402591907,2
0.274921207509246,0.08823195413339656,0.6819334295563491,4
0.2304809423416241,0.06612585799441666,0.7743776655907656,4
0.16922694401243052,0.03565604034470947,0.8539332520177543,4
0.09404550421324917,-0.0017417593713576329,0.9168515253314767,0
0.008479176425854412,-0.04430535482230809,0.9601677731136803,4
-0.08344014938814098,-0.09002914710415197,0.9818409314420973,4
-0.1773812296588545,-0.13675862866847527,0.9808497599320998,4
-0.26891755563780234,-0.1822919038338519,0.9572409626384807,4
-0.35373593072790227,-0.22448344222862943,0.9121269873578824,4
-0.42783970853881526,-0.2613451762972904,0.8476336070288638,4
-0.48773711507954154,-0.29114017915045903,0.7667997531968467,4
-0.5306057813364405,-0.31246450865322933,0.673434321396457,4
-0.5544257334527587,-0.32431336125397553,0.5719366957893356,4
-0.5580745740052657,-0.3261284183816791,0.4670894499461239,4
-0.5413803694311268,-0.31782415444698525,0.3638329917229163,4
-0.5051297515466191,-0.2997918668125675,0.2670327709777013,4
-0.4510308514136946,-0.2728812378403799,0.18125001931170284,4
-0.38163281211258626,-0.23836029781311976,0.11052682459131802,2
-0.3002056729829392,-0.19785567527919443,0.058195667550730246,2
-0.21058628519447276,-0.15327595022814378,0.026722395120706177,2
-0.11699751911376391,-0.10672172169901263,0.017590029588762768,4
-0.02384928242573775,-0.06038662744079451,0.031228888509318486,4
0.06446927495332619,-0.01645397958386717,0.06699630811741342,4
0.14379657785561753,0.023006113144870208,0.12320692567983571,4
0.21039471950724428,0.056134289056405814,0.1972120938776409,2
0.320362941874599,0.11083621503988567,0.6375228975942847,2
0.2948304375503952,0.09813548084915005,0.7384998058684642,4
0.2503901723827733,0.07602938471017012,0.8309440419028808,4
0.18913617405357985,0.04555956706046302,0.9104996283298694,4
0.11395473425439828,0.008161767344395792,0.973417901643592,0
0.028388406467003746,-0.03440182810655454,1.0167341494257955,4
-0.06353091934699176,-0.08012562038839847,1.0384073077542126,4
-0.1574719996177053,-0.1268551019527218,1.0374161362442151,4
-0.2490083255966531,-0.17238837711809843,1.013807338950596,4
-0.333826700686753,-0.21457991551287595,0.9686933636699977,4
-0.40793047849766595,-0.25144164958153686,0.9041999833409791,4
-0.46782788503839245,-0.2812366524347056,0.8233661295089618,4
-0.5106965512952912,-0.30256098193747577,0.7300006977085723,4
-0.5345165034116095,-0.3144098345382221,0.6285030721014508,4
-0.5381653439641165,-0.3162248916659256,0.5236558262582393,4
-0.5214711393899776,-0.30792062773123174,0.4203993680350315,4
-0.4852205215054699,-0.289888340096814,0.3235991472898167,4
-0.4311216213725454,-0.26297771112462637,0.23781639562381812,4
-0.36172358207143707,-0.22845677109736626,0.16709320090343333,2
-0.28029644294179,-0.18795214856344092,0.11476204386284555,2
-0.19067705515332395,-0.14337242351239046,0.08328877143282154,4
-0.09708828907261469,-0.09681819498325912,0.07415640590087808,4
-0.003940052384588527,-0.050483100725041016,0.0877952648214338,4
0.08437850499447541,-0.006550452868113675,0.12356268442952872,4
0.16370580789676648,0.032909639860623535,0.17977330199195068,2
0.3561537028844044,0.12863975425788435,0.58320665140527,2
0.35073205237887595,0.1259428412926916,0.6879581945772699,4
0.3251995480546721,0.11324210710195597,0.7889351028514496,4
0.2807592828870503,0.09113601096297606,0.8813793388858662,4
0.2195052845578567,0.060666193313268876,0.9609349253128548,4
0.14432384475867535,0.023268393597201772,1.0238531986265773,4
0.058757516971280704,-0.019295201853748625,1.0671694464087809,4
-0.0331618088427148,-0.06501899413559256,1.0888426047371977,4
-0.12710288911342832,-0.11174847569991589,1.0878514332272005,4
-0.21863921509237616,-0.1572817508652925,1.0642426359335813,4
-0.303457590182476,-0.19947328926007,1.019128660652983,4
-0.37756136799338913,-0.23633502332873096,0.9546352803239644,4
-0.4374587745341154,-0.26613002618189957,0.8738014264919473,4
-0.4803274407910143,-0.28745435568466987,0.7804359946915576,4
-0.5041473929073326,-0.2993032082854162,0.6789383690844362,4
-0.5077962334598396,-0.3011182654131197,0.5740911232412245,4
-0.49110202888570065,-0.29281400147842584,0.47083466501801685,4
-0.454851411001193,-0.2747817138440081,0.3740344442728021,4
-0.40075251086826835,-0.24787108487182044,0.2882516926068034,2
-0.3313544715671601,-0.21335014484456036,0.21752849788641862,2
-0.24992733243751342,-0.17284552231063519,0.16519734084583093,2
-0.16030794464904696,-0.12826579725958456,0.13372406841580686,4
-0.06671917856833773,-0.08171156873045322,0.12459170288386334,4
0.02642905811968843,-0.0353764744722351,0.13823056180441906,4
0.11474761549875206,0.008556173384692072,0.17399798141251377,0
0.3806070279573481,0.14080366806310768,0.5215440754273762,2
0.39555169973354415,0.14823765500724478,0.6251343551561106,4
0.3901300492280157,0.14554074204205203,0.7298858983281107,4
0.3645975449038119,0.13284000785131642,0.8308628066022903,4
0.32015727973619,0.11073391171233647,0.9233070426367069,4
0.2589032814069966,0.08026409406262937,1.0028626290636955,4
0.1837218416078151,0.04286629434656221,1.065780902377418,4
0.09815551382042045,0.0003026988956118127,1.1090971501596216,0
0.0062361880064249475,-0.045421093386232125,1.1307703084880387,4
-0.08770489226428857,-0.09215057495055545,1.129779136978041,4
-0.1792412182432363,-0.137683850115932,1.106170339684422,4
-0.26405959333333634,-0.17987538851070958,1.0610563644038238,4
-0.33816337114424927,-0.21673712257937047,0.9965629840748051,4
-0.39806077768497583,-0.2465321254325392,0.9157291302427879,4
-0.4409294439418745,-0.26785645493530946,0.8223636984423983,4
-0.46474939605819277,-0.2797053075360557,0.7208660728352769,4
-0.4683982366106998,-0.28152036466375924,0.6160188269920653,4
-0.45170403203656084,-0.27321610072906544,0.5127623687688577,4
-0.41545341415205317,-0.2551838130946477,0.41596214802364273,4
-0.36135451401912855,-0.22827318412245995,0.33017939635764404,2
-0.2919564747180205,-0.1937522440952,0.25945620163725946,2
-0.21052933558837345,-0.15324762156127467,0.20712504459667166,4
-0.12090994779990699,-0.10866789651022403,0.1756517721666475,4
-0.027321181719197785,-0.06211366798109268,0.16651940663470421,4
0.06582705496882799,-0.015778573722874764,0.18015826555525985,2
0.3925706751024611,0.14675479218365833,0.45544071355294125,2
0.42717747542352114,0.1639693891729943,0.5529885502931493,2
0.4421221471997172,0.17140337611713138,0.656578830021884,4
0.43670049669418876,0.16870646315193866,0.7613303731938839,4
0.41116799236998486,0.15600572896120304,0.8623072814680637,4
0.366727727202363,0.1338996328222231,0.9547515175024801,4
0.3054737288731695,0.10342981517251594,1.0343071039294687,4
0.23029228907398805,0.06603201545644877,1.0972253772431912,4
0.1447259612865934,0.023468420005498383,1.1405416250253948,4
0.052806635472597896,-0.022255372276345546,1.1622147833538117,4
-0.04113444479811551,-0.06898485384066882,1.1612236118438144,4
-0.1326707707770634,-0.11451812900604551,1.137614814550195,4
-0.21748914586716328,-0.15670966740082296,1.092500839269597,4
-0.2915929236780764,-0.19357140146948393,1.028007458940578,4
-0.3514903302188027,-0.22336640432265256,0.9471736051085611,4
-0.3943589964757016,-0.24469073382542286,0.8538081733081713,4
-0.41817894859201976,-0.2565395864261691,0.75231054770105,4
-0.4218277891445268,-0.25835464355387266,0.6474633018578385,4
-0.40513358457038784,-0.2500503796191788,0.5442068436346307,4
-0.36888296668588,-0.23201809198476095,0.4474066228894157,4
-0.3147840665529556,-0.20510746301257338,0.3616238712234173,2
-0.24538602725184727,-0.1705865229853133,0.29090067650303253,2
-0.16395888812220027,-0.13008190045138796,0.23856951946244476,4
-0.07433950033373377,-0.08550217540033732,0.20709624703242063,4
0.01924926574697508,-0.03894794687120615,0.19796388150047728,2
0.3914809166236277,0.14621270933130595,0.38801135974428846,4
0.44411917119948885,0.17239676363100623,0.4749202941889039,2
0.478725971520549,0.18961136062034226,0.5724681309291122,4
0.4936706432967451,0.19704534756447936,0.6760584106578466,4
0.48824899279121664,0.1943484345992866,0.7808099538298466,4
0.4627164884670128,0.181647700408551,0.8817868621040262,4
0.41827622329939096,0.1595416042695711,0.9742310981384429,4
0.35702222497019753,0.12907178661986396,1.0537866845654313,4
0.2818407851710161,0.09167398690379679,1.116704957879154,4
0.19627445738362143,0.04911039145284639,1.1600212056613577,4
0.10435513156962599,0.003386599171002506,1.1816943639897746,0
0.010414051298912402,-0.04334288239332087,1.180703192479777,4
-0.08112227468003533,-0.08887615755869746,1.1570943951861579,4
-0.1659406497701354,-0.131067695953475,1.1119804199055596,4
-0.24004442758104833,-0.1679294300221359,1.047487039576541,4
-0.29994183412177483,-0.1977244328753046,0.9666531857445237,4
-0.3428105003786736,-0.21904876237807483,0.8732877539441343,4
